pk_pathogen_id,fk_higher_taxa_id,fk_pathogen_id_accepted,fk_anamorph_id,virus_MPLO_names,pathogen_genus,pathogen_species,pathogen_subspecific_taxa,pathogen_author,fungal_state,english_name,english_disease_names,french_ name,french_disease_names,pathogen_notes,verify,qd,change_to,full_pathogen,dup_id
95528,324,6775,,,Colletotrichum,phomoides,,(Sacc.) Chester,unknown,,,,,,TRUE,,,Colletotrichumphomoides(Sacc.) Chester,
95529,324,6103,,,Colletotrichum,tabificum,,(Hallier) Pethybr.,unknown,,,,,,TRUE,,,Colletotrichumtabificum(Hallier) Pethybr.,
95530,324,1438,,,Colletotrichum,vermicularia,,Sacc. & Dearn.,unknown,,,,,,TRUE,,,ColletotrichumvermiculariaSacc. & Dearn.,
95531,324,41933,,,Colletotrichum,viciae,f. truncata,,unknown,,,,,,TRUE,,,Colletotrichumviciaef. truncata,
95532,1,28057,,,Colpoma,degenerans,,(Fr.) De Not.,unknown,,,,,,TRUE,,,Colpomadegenerans(Fr.) De Not.,
95533,1,28893,,,Coniophora,byssoidea,,(Pers.: Fr.) P. Karst.,unknown,,,,,,TRUE,,,Coniophorabyssoidea(Pers.: Fr.) P. Karst.,
95534,1,75,,,Coniophora,cerebella,,Pers.,unknown,,,,,,TRUE,,,ConiophoracerebellaPers.,
95535,1,52200,,,Coniophora,mustialaensis,,(P. Karst.) Massee,unknown,,,,,,TRUE,,,Coniophoramustialaensis(P. Karst.) Massee,
95536,1,74,,,Coniophorella,olivacea,,(Pers.) P. Karst.,unknown,,,,,,TRUE,,,Coniophorellaolivacea(Pers.) P. Karst.,
95537,1,26723,,,Coprinus,brassicae,,Peck,unknown,,,,,,TRUE,,,CoprinusbrassicaePeck,
95538,1,26723,,,Coprinus,phaeosporus,,P. Karst. sensu Lange,unknown,,,,,,TRUE,,,CoprinusphaeosporusP. Karst. sensu Lange,
95539,1,26072,,,Corticium,abeuns,,Burt,unknown,,,,,,TRUE,,,CorticiumabeunsBurt,
95540,1,48626,,,Corticium,albostramineum,,(Bres.) Overh.,unknown,,,,,,TRUE,,,Corticiumalbostramineum(Bres.) Overh.,
95541,1,31292,,,Corticium,botryoideum,,Overh.,unknown,,,,,,TRUE,,,CorticiumbotryoideumOverh.,
95542,1,93747,,,Corticium,byssinum,,(P. Karst.) Massee,unknown,,,,,,TRUE,,,Corticiumbyssinum(P. Karst.) Massee,
95543,1,29532,,,Corticium,calceum,,Fr. sensu Burt,unknown,,,,,,TRUE,,,CorticiumcalceumFr. sensu Burt,
95544,1,49966,,,Corticium,confine,,Bourdot & Galzin,unknown,,,,,,TRUE,,,CorticiumconfineBourdot & Galzin,
95545,1,30810,,,Corticium,coronilla,,Höhn.,unknown,,,,,,TRUE,,,CorticiumcoronillaHöhn.,
95546,1,29307,,,Corticium,corrugum,,(Burt) Burt,unknown,,,,,,TRUE,,,Corticiumcorrugum(Burt) Burt,
95547,1,57050,,,Corticium,cremoricolor,,Berk. & M.A. Curtis,unknown,,,,,,TRUE,,,CorticiumcremoricolorBerk. & M.A. Curtis,
95548,1,36343,,,Corticium,crustaceum,,P. Karst.,unknown,,,,,,TRUE,,,CorticiumcrustaceumP. Karst.,
95549,1,47067,,,Corticium,decipiens,,Höhn. & Litsch.,unknown,,,,,,TRUE,,,CorticiumdecipiensHöhn. & Litsch.,
95550,1,83321,,,Corticium,effuscatum,,Cooke & Ellis,unknown,,,,,,TRUE,,,CorticiumeffuscatumCooke & Ellis,
95551,1,29063,,,Corticium,epiphyllum,,(Pers.) Ravenel,unknown,,,,,,TRUE,,,Corticiumepiphyllum(Pers.) Ravenel,
95552,1,68996,,,Corticium,evolvens,,(Pers.: Fr.) Fr.,unknown,,,,,,TRUE,,,Corticiumevolvens(Pers.: Fr.) Fr.,
95553,1,47156,,,Corticium,exile,,H.S. Jacks.,unknown,,,,,,TRUE,,,CorticiumexileH.S. Jacks.,
95554,1,93898,,,Corticium,fenestratum,,Overh.,unknown,,,,,,TRUE,,,CorticiumfenestratumOverh.,
95555,1,93898,,,Corticium,flavescens,,(Bonord.) Massee,unknown,,,,,,TRUE,,,Corticiumflavescens(Bonord.) Massee,
95556,1,32949,,,Corticium,fuciforme,,(McAlpine) Wakef.,unknown,,,,,,TRUE,,,Corticiumfuciforme(McAlpine) Wakef.,
95557,1,29896,,,Corticium,galzinii,,Bourdot,unknown,,,,,,TRUE,,,CorticiumgalziniiBourdot,
95558,1,51041,,,Corticium,helveticum,,(Pers.) Höhn. & Litsch.,unknown,,,,,,TRUE,,,Corticiumhelveticum(Pers.) Höhn. & Litsch.,
95559,1,29209,,,Corticium,hiemale,,Laurila,unknown,,,,,,TRUE,,,CorticiumhiemaleLaurila,
95560,1,371,,,Corticium,incarnatum,,Pers.: Fr.,unknown,,,,,,TRUE,,,CorticiumincarnatumPers.: Fr.,
95561,1,80367,,,Corticium,lividocoeruleum,,P. Karst.,unknown,,,,,,TRUE,,,CorticiumlividocoeruleumP. Karst.,
95562,1,29157,,,Corticium,microsporum,,P. Karst. ex Bourdot & Galzin,unknown,,,,,,TRUE,,,CorticiummicrosporumP. Karst. ex Bourdot & Galzin,
95563,1,53299,,,Corticium,molliforme,,Bourdot & Galzin,unknown,,,,,,TRUE,,,CorticiummolliformeBourdot & Galzin,
95564,1,49148,,,Corticium,niveo-cremeum,,Höhn. & Litsch.,unknown,,,,,,TRUE,,,Corticiumniveo-cremeumHöhn. & Litsch.,
95565,1,29535,,,Corticium,ochraceum,,Fr.,unknown,,,,,,TRUE,,,CorticiumochraceumFr.,
95566,1,19159,,,Corticium,polygonium,,(Pers.: Fr.) Fr.,unknown,,,,,,TRUE,,,Corticiumpolygonium(Pers.: Fr.) Fr.,
95567,1,35447,,,Corticium,praticola,,Kotila,unknown,,,,,,TRUE,,,CorticiumpraticolaKotila,
95568,1,20999,,,Corticium,quaesitum,,H.S. Jacks. & Dearden,unknown,,,,,,TRUE,,,CorticiumquaesitumH.S. Jacks. & Dearden,
95569,1,713,,,Corticium,racemosum,,(Schwein.) Burt,unknown,,,,,,TRUE,,,Corticiumracemosum(Schwein.) Burt,
95570,1,72652,,,Corticium,rubellum,,Burt,unknown,,,,,,TRUE,,,CorticiumrubellumBurt,
95571,1,18686,,,Corticium,salicinum,,(Fr.) Fr.,unknown,,,,,,TRUE,,,Corticiumsalicinum(Fr.) Fr.,
95572,1,31773,,,Corticium,septentrionale,,Burt,unknown,,,,,,TRUE,,,CorticiumseptentrionaleBurt,
95573,1,35447,,,Corticium,solani,,(Prill. & Delacr.) Bourdot & Galzin,unknown,,,,,,TRUE,,,Corticiumsolani(Prill. & Delacr.) Bourdot & Galzin,
95574,1,49979,,,Corticium,stellulatum,,Bourdot & Galzin,unknown,,,,,,TRUE,,,CorticiumstellulatumBourdot & Galzin,
95575,1,35777,,,Corticium,subcoronatum,,Höhn. & Litsch.,unknown,,,,,,TRUE,,,CorticiumsubcoronatumHöhn. & Litsch.,
95576,1,49966,,,Corticium,submicrosporum,,Litsch.,unknown,,,,,,TRUE,,,CorticiumsubmicrosporumLitsch.,
95577,1,29158,,,Corticium,tessulatum,,Cooke,unknown,,,,,,TRUE,,,CorticiumtessulatumCooke,
95578,1,52185,,,Corticium,tsugae,,Burt,unknown,,,,,,TRUE,,,CorticiumtsugaeBurt,
95579,1,29121,,,Corticium,vagum,,Berk. & M.A. Curtis,unknown,,,,,,TRUE,,,CorticiumvagumBerk. & M.A. Curtis,
95580,1,47047,,,Coryne,cylichnium,,Tul.,unknown,,,,,,TRUE,,,CorynecylichniumTul.,
95581,1,44180,,,Coryneopsis,microsticta,,(Berk. & Br.) Grove,unknown,,,,,,TRUE,,,Coryneopsismicrosticta(Berk. & Br.) Grove,
95582,357,13792,,,Coryneum,beijerinckii,,Oudem.,unknown,,,,,,TRUE,,,CoryneumbeijerinckiiOudem.,
95583,357,21511,,,Coryneum,canadense,,Bub k & Dearn.,unknown,,,,,,TRUE,,,CoryneumcanadenseBub k & Dearn.,
95584,357,13792,,,Coryneum,carpophilum,,(Lév.) Jauch,unknown,,,,,,TRUE,,,Coryneumcarpophilum(Lév.) Jauch,
95585,357,51890,,,Coryneum,cinereum,,Dearn.,unknown,,,,,,TRUE,,,CoryneumcinereumDearn.,
95588,357,22531,,,Coryneum,microstictum,var. foliae,Dearn. & Overh.,unknown,,,,,,TRUE,,,Coryneummicrostictumvar. foliaeDearn. & Overh.,
95589,357,1197,,,Coryneum,negundinis,,Berk. & M.A. Curtis,unknown,,,,,,TRUE,,,CoryneumnegundinisBerk. & M.A. Curtis,
95590,357,23909,,,Coryneum,pedunculatum,,Ellis & Everh.,unknown,,,,,,TRUE,,,CoryneumpedunculatumEllis & Everh.,
95591,357,93836,,,Coryneum,rhododendri,var. fusoideum,Dearn.,unknown,,,,,,TRUE,,,Coryneumrhododendrivar. fusoideumDearn.,
95592,357,1197,,,Coryneum,septosporioides,,Sacc. & Syd.,unknown,,,,,,TRUE,,,CoryneumseptosporioidesSacc. & Syd.,
95593,357,59482,,,Coryneum,trimerum,,Sacc.,unknown,,,,,,TRUE,,,CoryneumtrimerumSacc.,
95594,1,29296,,,Costantinella,tillettei,subsp. tillettei,,unknown,,,,,,TRUE,,,Costantinellatilletteisubsp. tillettei,
95595,1,941,,,Creonectria,coccinea,,(Pers.) Seaver,unknown,,,,,,TRUE,,,Creonectriacoccinea(Pers.) Seaver,
95596,1,93658,,,Creonectria,mammoidea,,(W. Phillips & Plowr.) Seaver,unknown,,,,,,TRUE,,,Creonectriamammoidea(W. Phillips & Plowr.) Seaver,
95597,1,98051,,,Creonectria,pithoides,,(Ellis & Everh.) Seaver,unknown,,,,,,TRUE,,,Creonectriapithoides(Ellis & Everh.) Seaver,
95598,1,929,,,Creonectria,purpurea,,(L.) Seaver,unknown,,,,,,TRUE,,,Creonectriapurpurea(L.) Seaver,
95599,1,35921,,,Crepidotus,phaseoliformis,,Hesler & A.H. Sm.,unknown,,,,,,TRUE,,,CrepidotusphaseoliformisHesler & A.H. Sm.,
95600,1,30907,,,Cristella,farinacea,,(Pers.: Fr.) Donk,unknown,,,,,,TRUE,,,Cristellafarinacea(Pers.: Fr.) Donk,
95601,1,93726,,,Cristella,sulphurea,,(Fr.: Fr.) Donk,unknown,,,,,,TRUE,,,Cristellasulphurea(Fr.: Fr.) Donk,
95602,1,6876,,,Cronartium,harknessii,,Meinecke,unknown,,,,,,TRUE,,,CronartiumharknessiiMeinecke,
95603,1,7418,,,Cronartium,pyriforme,,Hedgc. & Long,unknown,,,,,,TRUE,,,CronartiumpyriformeHedgc. & Long,
95604,1,6876,,,Cronartium,stalactiforme,,Arthur & F. Kern,unknown,,,,,,TRUE,,,CronartiumstalactiformeArthur & F. Kern,
95605,1,77524,,,Crumenula,laricina,,Ettl.,unknown,,,,,,TRUE,,,CrumenulalaricinaEttl.,
95606,1,93482,,,Crumenula,pusiola,,P. Karst.,unknown,,,,,,TRUE,,,CrumenulapusiolaP. Karst.,
95607,1,51402,,,Crumenula,sororia,,P. Karst.,unknown,,,,,,TRUE,,,CrumenulasororiaP. Karst.,
95608,1,19159,,,Cryptochaete,polygonia,,(Pers.: Fr.) P. Karst.,unknown,,,,,,TRUE,,,Cryptochaetepolygonia(Pers.: Fr.) P. Karst.,
95609,1,19176,,,Cryptochaete,rufa,,(Fr.) P. Karst.,unknown,,,,,,TRUE,,,Cryptochaeterufa(Fr.) P. Karst.,
95610,1,31459,,,Cryptodiaporthe,densissima,var. spicata,(Ellis & Everh.) Wehm.,unknown,,,,,,TRUE,,,Cryptodiaporthedensissimavar. spicata(Ellis & Everh.) Wehm.,
95611,1,31920,,,Cryptodiaporthe,magnispora,,(Ellis & Everh.) Wehm.,unknown,,,,,,TRUE,,,Cryptodiaporthemagnispora(Ellis & Everh.) Wehm.,
95612,1,21063,,,Cryptomyces,pteridis,,(Rebent.: Fr.) Rehm,unknown,,,,,,TRUE,,,Cryptomycespteridis(Rebent.: Fr.) Rehm,
95613,1,77397,,,Cryptospora,betulae,var. betulinum,Sacc.,unknown,,,,,,TRUE,,,Cryptosporabetulaevar. betulinumSacc.,
95614,1,25526,,,Cryptospora,kansensis,,Ellis & Everh.,unknown,,,,,,TRUE,,,CryptosporakansensisEllis & Everh.,
95615,1,39189,,,Cryptosporella,anomala,,(Peck) Sacc.,unknown,,,,,,TRUE,,,Cryptosporellaanomala(Peck) Sacc.,
95616,1,93512,,,Cryptosporiopsi,neesii,,Corda,unknown,,,,,,TRUE,,,CryptosporiopsineesiiCorda,
95617,1,45165,,,Cryptosporiopsis,perennans,,(Zeller & Childs) Wollenw.,unknown,,,,,,TRUE,,,Cryptosporiopsisperennans(Zeller & Childs) Wollenw.,
95618,1,36045,,,Cryptosporium,betulinum,,(Sacc.) Jaap,unknown,,,,,,TRUE,,,Cryptosporiumbetulinum(Sacc.) Jaap,
95619,1,29529,,,Cryptosporium,pinicola,,Linder,unknown,,,,,,TRUE,,,CryptosporiumpinicolaLinder,
95620,1,3374,,,Cryptostictis,arbuti,,(Bonar) Shoemaker,unknown,,,,,,TRUE,,,Cryptostictisarbuti(Bonar) Shoemaker,
95621,1,42043,,,Cryptostictis,consocia,,(Peck) Guba,unknown,,,,,,TRUE,,,Cryptostictisconsocia(Peck) Guba,
95622,276,17035,,,Cucurbitaria,pithyophila,,(Fr.) Ces. & De Not.,unknown,,,,,,TRUE,,,Cucurbitariapithyophila(Fr.) Ces. & De Not.,
95623,1,13444,,,Cumminsiella,sanguinea,,Arthur,unknown,,,,,,TRUE,,,CumminsiellasanguineaArthur,
95624,1,21409,,,Cylindrium,aeruginosum,,(Link) Lindau,unknown,,,,,,TRUE,,,Cylindriumaeruginosum(Link) Lindau,
95625,1,35447,,,Cylindrobasidium,praticola,,(Kotila) L.S. Olive,unknown,,,,,,TRUE,,,Cylindrobasidiumpraticola(Kotila) L.S. Olive,
95626,210,45026,,,Cylindrocarpon,mali,,(Allesch.) Wollenw.,Anamorph,,,,,,TRUE,,,Cylindrocarponmali(Allesch.) Wollenw.,
95627,1,93441,,,Cylindrocolla,urticae,,(Pers.) Bonord.,unknown,,,,,,TRUE,,,Cylindrocollaurticae(Pers.) Bonord.,
95628,1,38541,,,Cylindrosporella,caryae,,(Peck) Petr.,unknown,,,,,,TRUE,,,Cylindrosporellacaryae(Peck) Petr.,
95629,1,35715,,,Cylindrosporella,microsperma,,(Peck) Petr.,unknown,,,,,,TRUE,,,Cylindrosporellamicrosperma(Peck) Petr.,
95630,1,93426,,,Cylindrosporella,ulmea,,(L.E. Miles) Arx,unknown,,,,,,TRUE,,,Cylindrosporellaulmea(L.E. Miles) Arx,
95631,1,32509,,,Cylindrosporium,acerinum,,(Peck) Dearn.,unknown,,,,,,TRUE,,,Cylindrosporiumacerinum(Peck) Dearn.,
95632,1,15131,,,Cylindrosporium,crescentium,,Barthol.,unknown,,,,,,TRUE,,,CylindrosporiumcrescentiumBarthol.,
95633,1,57387,,,Cylindrosporium,hiemalis,,B.B. Higgins,unknown,,,,,,TRUE,,,CylindrosporiumhiemalisB.B. Higgins,
95634,1,57387,,,Cylindrosporium,lutescens,,Higgins,unknown,,,,,,TRUE,,,CylindrosporiumlutescensHiggins,
95635,1,32509,,,Cylindrosporium,pennsylvanicum,,Ellis & Everh.,unknown,,,,,,TRUE,,,CylindrosporiumpennsylvanicumEllis & Everh.,
95636,1,57387,,,Cylindrosporium,prunophorae,,Higgins,unknown,,,,,,TRUE,,,CylindrosporiumprunophoraeHiggins,
95637,1,39748,,,Cyphella,alboviolascens,,(Alb. & Schwein.: Fr.) P. Crouan &,unknown,,,,,,TRUE,,,Cyphellaalboviolascens(Alb. & Schwein.: Fr.) P. Crouan &,
95638,1,2700,,,Cystopus,bliti,,(Biv.) Lév.,unknown,,,,,,TRUE,,,Cystopusbliti(Biv.) Lév.,
95639,1,34588,,,Cystopus,candidus,,(Pers.) de Bary,unknown,,,,,,TRUE,,,Cystopuscandidus(Pers.) de Bary,
95640,1,2719,,,Cystopus,cubicus,,Lév.,unknown,,,,,,TRUE,,,CystopuscubicusLév.,
95641,1,93489,,,Cystostereum,subabruptum,,(Bourdot & Galzin) J. Erikss. & Ryv,unknown,,,,,,TRUE,,,Cystostereumsubabruptum(Bourdot & Galzin) J. Erikss. & Ryv,
95642,1,31571,,,Cytodiplospora,aceris,,Oudem.,unknown,,,,,,TRUE,,,CytodiplosporaacerisOudem.,
95643,1,10164,,,Cytophoma,pruinosa,,(Fr.) Höhn.,unknown,,,,,,TRUE,,,Cytophomapruinosa(Fr.) Höhn.,
95644,1,93445,,,Cytosporium,,,,unknown,,,,,,TRUE,,,Cytosporiumsp.,
95645,1,29349,,,Dacrymyces,abietinus,,(Pers.) J. Schröt.,unknown,,,,,,TRUE,,,Dacrymycesabietinus(Pers.) J. Schröt.,
95646,1,29349,,,Dacrymyces,deliquescens,var. deliquescens,,unknown,,,,,,TRUE,,,Dacrymycesdeliquescensvar. deliquescens,
95647,1,33375,,,Dacrymyces,deliquescens,var. ellisii,(Coker) L.L. Kenn.,unknown,,,,,,TRUE,,,Dacrymycesdeliquescensvar. ellisii(Coker) L.L. Kenn.,
95648,1,130,,,Dacrymyces,deliquescens,var. minor,(Peck) L.L. Kenn.,unknown,,,,,,TRUE,,,Dacrymycesdeliquescensvar. minor(Peck) L.L. Kenn.,
95649,1,45176,,,Dasycarpoma,allantoideum,,(Peck) Dearn.,unknown,,,,,,TRUE,,,Dasycarpomaallantoideum(Peck) Dearn.,
95650,1,43831,,,Dasyscyphus,willkommii,,(R. Hartig) Rehm,unknown,,,,,,TRUE,,,Dasyscyphuswillkommii(R. Hartig) Rehm,
95651,1,93476,,,Dendrocorticium,lundellii,,(J. Erikss.) M.J. Larsen & Gilb.,unknown,,,,,,TRUE,,,Dendrocorticiumlundellii(J. Erikss.) M.J. Larsen & Gilb.,
95652,1,25099,,,Dermatea,ariae,,(Pers.: Fr.) P. Karst.,unknown,,,,,,TRUE,,,Dermateaariae(Pers.: Fr.) P. Karst.,
95653,1,10694,,,Dermatea,hamamelidis,,(Peck) J.W. Groves,unknown,,,,,,TRUE,,,Dermateahamamelidis(Peck) J.W. Groves,
95654,1,4558,,,Dermatea,molliuscula,,(Schwein.) E.K. Cash,unknown,,,,,,TRUE,,,Dermateamolliuscula(Schwein.) E.K. Cash,
95655,1,30231,,,Dermatea,phyllophila,,Peck,unknown,,,,,,TRUE,,,DermateaphyllophilaPeck,
95656,1,7544,,,Dermatea,rubi,,(Lib.) Rehm,unknown,,,,,,TRUE,,,Dermatearubi(Lib.) Rehm,
95657,1,793,,,Diaporthe,valida,,Nitschke,unknown,,,,,,TRUE,,,DiaporthevalidaNitschke,
95658,1,93503,,,Diatrype,disciformis,var. magnoliae,Thüm.,unknown,,,,,,TRUE,,,Diatrypedisciformisvar. magnoliaeThüm.,
95659,1,26938,,,Dicaeoma,clematidis,,Arthur pro parte,unknown,,,,,,TRUE,,,DicaeomaclematidisArthur pro parte,
95660,1,1347,,,Dicaeoma,hieraciatum,,Arthur,unknown,,,,,,TRUE,,,DicaeomahieraciatumArthur,
95661,1,46383,,,Didymaria,platyspora,,(Ellis & Holw.) Ellis & Holw.,unknown,,,,,,TRUE,,,Didymariaplatyspora(Ellis & Holw.) Ellis & Holw.,
95662,1,27199,,,Didymascella,tsugae,,(Farl.) Maire,unknown,,,,,,TRUE,,,Didymascellatsugae(Farl.) Maire,
95663,330,6850,,,Didymella,hyperborea,,(P. Karst.) Sacc.,unknown,,,,,,TRUE,,,Didymellahyperborea(P. Karst.) Sacc.,
95664,330,40381,,,Didymella,tosta,,(Berk. & Broome) Sacc.,unknown,,,,,,TRUE,,,Didymellatosta(Berk. & Broome) Sacc.,
95665,1,9366,,,Didymosphaeria,fenestrans,,(Duby) G. Winter,unknown,,,,,,TRUE,,,Didymosphaeriafenestrans(Duby) G. Winter,
95666,1,6563,,,Didymosphaeria,johansenii,,Dearn.,unknown,,,,,,TRUE,,,DidymosphaeriajohanseniiDearn.,
95667,1,19700,,,Didymosphaeria,populina,,Vuill.,unknown,,,,,,TRUE,,,DidymosphaeriapopulinaVuill.,
95668,1,1757,,,Dilophospora,graminis,,Desm.,unknown,,,,,,TRUE,,,DilophosporagraminisDesm.,
95669,1,29429,,,Dimeriella,balsamicola,,(Peck) Petr.,unknown,,,,,,TRUE,,,Dimeriellabalsamicola(Peck) Petr.,
95670,1,93815,,,Dimeriella,terrieri,,Petr.,unknown,,,,,,TRUE,,,DimeriellaterrieriPetr.,
95671,1,93815,,,Dimeriella,tsugae,,(Dearn.) Petr.,unknown,,,,,,TRUE,,,Dimeriellatsugae(Dearn.) Petr.,
95672,1,2735,,,Dimerosporium,collinsii,,(Schwein.) Thüm.,unknown,,,,,,TRUE,,,Dimerosporiumcollinsii(Schwein.) Thüm.,
95673,1,39771,,,Dinemasporium,graminum,,(Lib.) Lév.,unknown,,,,,,TRUE,,,Dinemasporiumgraminum(Lib.) Lév.,
95674,1,45909,,,Dinemasporium,hispidulum,,(Schrad.: Fr.) Sacc.,unknown,,,,,,TRUE,,,Dinemasporiumhispidulum(Schrad.: Fr.) Sacc.,
95675,1,30835,,,Diplodia,pinea,,(Desm.) Kickx,unknown,,,,,,TRUE,,,Diplodiapinea(Desm.) Kickx,
95676,1,28600,,,Diplodia,zeae,,Lév.,unknown,,,,,,TRUE,,,DiplodiazeaeLév.,
95677,1,31571,,,Discella,acerina,,(Westend.) Arx,unknown,,,,,,TRUE,,,Discellaacerina(Westend.) Arx,
95678,1,49803,,,Discella,strobilina,,(Desm.) Died.,unknown,,,,,,TRUE,,,Discellastrobilina(Desm.) Died.,
95679,1,25913,,,Discina,perlata,,(Fr.) Fr.,unknown,,,,,,TRUE,,,Discinaperlata(Fr.) Fr.,
95680,1,3041,,,Discosia,acuta,,Dearn.,unknown,,,,,,TRUE,,,DiscosiaacutaDearn.,
95681,1,51566,,,Discosia,pini,,Heald,unknown,,,,,,TRUE,,,DiscosiapiniHeald,
95682,328,23912,,,Discula,sanguisorbae,,(Fuckel) Arx,unknown,,,,,,TRUE,,,Disculasanguisorbae(Fuckel) Arx,
95683,1,93516,,,Doassansia,martinoffiana,,(Thüm.) J. Schröt.,unknown,,,,,,TRUE,,,Doassansiamartinoffiana(Thüm.) J. Schröt.,
95684,1,93517,,,Doassansia,occulta,,(H. Hoffm.) Cornu,unknown,,,,,,TRUE,,,Doassansiaocculta(H. Hoffm.) Cornu,
95685,1,2032,,,Dothidella,sphaerelloides,,Dearn.,unknown,,,,,,TRUE,,,DothidellasphaerelloidesDearn.,
95686,1,64858,,,Dothidella,ulmi,,auct.,unknown,,,,,,TRUE,,,Dothidellaulmiauct.,
95687,1,51571,,,Dothistroma,pini,,Hulbary,unknown,,,,,,TRUE,,,DothistromapiniHulbary,
95688,1,51600,,,Dothistroma,pini,var. lineare,Thyr & C.G. Shaw,unknown,,,,,,TRUE,,,Dothistromapinivar. lineareThyr & C.G. Shaw,
95689,300,1762,,,Drechslera,stenacra,,(Drechsler) Shoemaker,unknown,,,,,,TRUE,,,Drechslerastenacra(Drechsler) Shoemaker,
95690,300,11935,,,Drechslera,vagans,,(Drechsler) Shoemaker,unknown,,,,,,TRUE,,,Drechsleravagans(Drechsler) Shoemaker,
95691,1,29879,,,Echinodontium,sulcatum,,(Burt) Gross,unknown,,,,,,TRUE,,,Echinodontiumsulcatum(Burt) Gross,
95692,1,31587,,,Endophragmia,bisbyi,,B. Sutton,unknown,,,,,,TRUE,,,EndophragmiabisbyiB. Sutton,
95693,1,31589,,,Endophragmia,collapsa,,B. Sutton,unknown,,,,,,TRUE,,,EndophragmiacollapsaB. Sutton,
95694,1,55800,,,Endophragmia,prolifera,,"(Sacc., M. Rousseau & E. Bommer) M.",unknown,,,,,,TRUE,,,"Endophragmiaprolifera(Sacc., M. Rousseau & E. Bommer) M.",
95695,1,1255,,,Entyloma,achilleae,,Magnus,unknown,,,,,,TRUE,,,EntylomaachilleaeMagnus,
95696,1,11025,,,Entyloma,crastophilum,,Sacc.,unknown,,,,,,TRUE,,,EntylomacrastophilumSacc.,
95697,1,11025,,,Entyloma,irregulare,,Johanson,unknown,,,,,,TRUE,,,EntylomairregulareJohanson,
95698,1,21552,,,Entyloma,ranunculi,,(Bonord.) J. Schröt.,unknown,,,,,,TRUE,,,Entylomaranunculi(Bonord.) J. Schröt.,
95699,1,21875,,,Ephelina,rhinanthi,,(W. Phillips) Sacc.,unknown,,,,,,TRUE,,,Ephelinarhinanthi(W. Phillips) Sacc.,
95700,2,68499,,,Erwinia,phytophthora,,(Appel) Holland,unknown,,,,,,TRUE,,,Erwiniaphytophthora(Appel) Holland,
95701,2,68499,,,Erwinia,solanisapra,,(Harrison) Holland,unknown,,,,,,TRUE,,,Erwiniasolanisapra(Harrison) Holland,
95702,194,7060,,,Erysiphe,cichoracearum,f. galeopsidis,,unknown,,,,,,TRUE,,,Erysiphecichoracearumf. galeopsidis,
95703,194,1258,,,Erysiphe,martii,,Lév.,unknown,,,,,,TRUE,,,ErysiphemartiiLév.,
95704,1,2115,,,Euryachora,betulina,,(Fr.) J. Schröt. in Cohn,unknown,,,,,,TRUE,,,Euryachorabetulina(Fr.) J. Schröt. in Cohn,
95705,1,43377,,,Eutryblidiella,sabina,,(De Not.) Höhn.,unknown,,,,,,TRUE,,,Eutryblidiellasabina(De Not.) Höhn.,
95706,1,25115,,,Eutypa,angulosa,,(Nitschke) Sacc.,unknown,,,,,,TRUE,,,Eutypaangulosa(Nitschke) Sacc.,
95707,1,64719,,,Eutypella,exigua,,Ellis & Everh. ex Berl.,unknown,,,,,,TRUE,,,EutypellaexiguaEllis & Everh. ex Berl.,
95708,1,81231,,,Exidia,atrata,,(Schwein.: Fr.) Burt,unknown,,,,,,TRUE,,,Exidiaatrata(Schwein.: Fr.) Burt,
95709,1,20509,,,Exoascus,cerasi,,Fuckel,unknown,,,,,,TRUE,,,ExoascuscerasiFuckel,
95710,1,20478,,,Exoascus,deformans,,(Berk.) Fuckel,unknown,,,,,,TRUE,,,Exoascusdeformans(Berk.) Fuckel,
95711,321,3453,,,Exobasidium,angustisporum,,Linder,unknown,,,,,,TRUE,,,ExobasidiumangustisporumLinder,
95712,321,2910,,,Exobasidium,ledi,,P. Karst.,unknown,,,,,,TRUE,,,ExobasidiumlediP. Karst.,
95713,321,23955,,,Exobasidium,warmingii,,Rostr.,unknown,,,,,,TRUE,,,ExobasidiumwarmingiiRostr.,
95714,1,26150,,,Exosporium,tiliae,,Link,unknown,,,,,,TRUE,,,ExosporiumtiliaeLink,
95715,1,21576,,,Fabraea,ranunculi,,(Fr.) P. Karst.,unknown,,,,,,TRUE,,,Fabraearanunculi(Fr.) P. Karst.,
95716,1,22380,,,Fabraea,rosae,,(F.A. Wolf) Seaver,unknown,,,,,,TRUE,,,Fabraearosae(F.A. Wolf) Seaver,
95717,1,5982,,,Fabraea,rousseauana,,Sacc. & E. Bommer,unknown,,,,,,TRUE,,,FabraearousseauanaSacc. & E. Bommer,
95718,1,23915,,,Fabraea,sanguisorbae,,Jaap,unknown,,,,,,TRUE,,,FabraeasanguisorbaeJaap,
95719,1,93360,,,Favolus,canadensis,,Klotzsch,unknown,,,,,,TRUE,,,FavoluscanadensisKlotzsch,
95720,1,29467,,,Fibricium,greschikii,,(Bres.) J. Erikss.,unknown,,,,,,TRUE,,,Fibriciumgreschikii(Bres.) J. Erikss.,
95721,1,29575,,,Flammula,penetrans,,(Fr.) Quél.,unknown,,,,,,TRUE,,,Flammulapenetrans(Fr.) Quél.,
95722,1,29576,,,Flammula,sapinea,,(Fr.) P. Kumm.,unknown,,,,,,TRUE,,,Flammulasapinea(Fr.) P. Kumm.,
